"idclient","idcompany","idmember","idaccount","idcategory","defaultcategory","period_yyyymm","monthly_total"
1,"52","586576",INT419874,Other,Other,"2024-04",46682.28
1,"52","586576",INT4,Other,Other,"2024-04",10065.78
1,"52","586576",INT85606,Other,Other,"2024-04",1262.99
1,"52","586576",INT80257,Other,Other,"2024-04",14739.46
1,"52","586576",INT85606,Other,Other,"2024-03",8898.20
1,"52","586576",INT80257,Other,Other,"2024-03",3373.94
1,"52","586576",INT5,Other,Other,"2024-03",2538.65
1,"52","586576",INT79027,Other,Other,"2024-03",16634.90
1,"52","586576",INT96731,Other,Other,"2024-03",6039.02
1,"52","586576",INT96727,Other,Other,"2024-03",2088.66
1,"52","586576",INT96729,Other,Other,"2024-03",1000.00
1,"52","586576",INT96728,Other,Other,"2024-03",11569.64
1,"52","586576",INT96726,Other,Other,"2024-03",374002.40
1,"52","586576",INT96730,Other,Other,"2024-03",23437.38
1,"52","586576",INT96732,Other,Other,"2024-03",125.46
1,"52","586576",INT4,Other,Other,"2024-03",13736.67
1,"52","586576",INT419874,Other,Other,"2024-03",10636.68
1,"52","586576",INT413500,Other,Other,"2024-03",1600.00
1,"52","586576",INT419874,Other,Other,"2024-02",8007.52
1,"52","586576",INT413500,Other,Other,"2024-02",1600.00
1,"52","586576",INT4,Other,Other,"2024-02",8241.35
1,"52","586576",INT5,Other,Other,"2024-02",1032.89
1,"52","586576",INT79027,Other,Other,"2024-02",10505.66
1,"52","586576",INT85606,Other,Other,"2024-02",1262.99
1,"52","586576",INT96730,Other,Other,"2024-02",4000.00
1,"52","586576",INT96732,Other,Other,"2024-02",665.26
1,"52","586576",INT96731,Other,Other,"2024-02",10010.62
1,"52","586576",INT96726,Other,Other,"2024-02",737094.18
1,"52","586576",INT96727,Other,Other,"2024-02",5906.54
1,"52","586576",INT96728,Other,Other,"2024-02",5503.60
1,"52","586576",INT96726,Other,Other,"2024-01",417045.16
1,"52","586576",INT96731,Other,Other,"2024-01",15189.02
1,"52","586576",INT96732,Other,Other,"2024-01",605.08
1,"52","586576",INT96728,Other,Other,"2024-01",3997.34
1,"52","586576",INT96727,Other,Other,"2024-01",2985.22
1,"52","586576",INT79027,Other,Other,"2024-01",12290.00
1,"52","586576",INT5,Other,Other,"2024-01",1747.63
1,"52","586576",INT413500,Other,Other,"2024-01",1600.00
1,"52","586576",INT4,Other,Other,"2024-01",10597.22
1,"52","586576",INT419874,Other,Other,"2024-01",5685.68
1,"52","586576",INT85606,Other,Other,"2024-01",1870.23
1,"52","586576",INT85606,Other,Other,"2023-12",1262.99
1,"52","586576",INT80257,Other,Other,"2023-12",1635.98
1,"52","586576",INT5,Other,Other,"2023-12",3718.79
1,"52","586576",INT79027,Other,Other,"2023-12",12774.00
1,"52","586576",INT96727,Other,Other,"2023-12",1653.48
1,"52","586576",INT96732,Other,Other,"2023-12",347.52
1,"52","586576",INT96726,Other,Other,"2023-12",394208.96
1,"52","586576",INT96731,Other,Other,"2023-12",11879.72
1,"52","586576",INT96728,Other,Other,"2023-12",22709.34
1,"52","586576",INT419874,Other,Other,"2023-12",6173.04
1,"52","586576",INT413500,Other,Other,"2023-12",1600.00
1,"52","586576",INT4,Other,Other,"2023-12",18803.73
1,"52","586576",INT419874,Other,Other,"2023-11",2005.00
1,"52","586576",INT4,Other,Other,"2023-11",10945.99
1,"52","586576",INT5,Other,Other,"2023-11",1580.67
1,"52","586576",INT79027,Other,Other,"2023-11",5127.84
1,"52","586576",INT85606,Other,Other,"2023-11",486.41
1,"52","586576",INT96731,Other,Other,"2023-11",1689.80
1,"52","586576",INT96727,Other,Other,"2023-11",438.96
1,"52","586576",INT96732,Other,Other,"2023-11",295.10
1,"52","586576",INT96726,Other,Other,"2023-11",184302.50
1,"52","586576",INT96728,Other,Other,"2023-11",218.00
1,"52","586576",INT5,Other,Other,"2023-10",2256.58
1,"52","586576",INT4,Other,Other,"2023-10",11100.05
1,"52","586576",INT4,Other,Other,"2023-09",9305.34
1,"52","586576",INT5,Other,Other,"2023-09",543.11
1,"52","586576",INT5,Other,Other,"2023-08",1366.41
1,"52","586576",INT4,Other,Other,"2023-08",10268.10
1,"52","586576",INT4,Other,Other,"2023-07",11314.94
1,"52","586576",INT5,Other,Other,"2023-07",5690.18
1,"52","586576",INT5,Other,Other,"2023-06",12569.20
1,"52","586576",INT4,Other,Other,"2023-06",13926.51
1,"52","586576",INT4,Other,Other,"2023-05",12455.66
1,"52","586576",INT5,Other,Other,"2023-05",795.04
1,"52","586576",INT5,Other,Other,"2023-04",256.39
1,"52","586576",INT4,Other,Other,"2023-04",4791.62
1,"52","586887",INT665533,Other,Other,"2026-05",6.00
1,"52","586887",INT705707,Other,Other,"2026-04",20479.39
1,"52","586887",INT665530,Other,Other,"2026-04",600.00
1,"52","586887",INT653831,Other,Other,"2026-04",36328.53
1,"52","586887",INT665533,Other,Other,"2026-04",3429.04
1,"52","586887",INT660200,Other,Other,"2026-04",3055.31
1,"52","586887",INT660200,Other,Other,"2026-03",2476.37
1,"52","586887",INT705707,Other,Other,"2026-03",24951.50
1,"52","586887",INT665530,Other,Other,"2026-03",600.00
1,"52","586887",INT665533,Other,Other,"2026-03",3776.01
1,"52","586887",INT653831,Other,Other,"2026-03",36298.53
1,"52","586887",INT660200,Other,Other,"2026-02",2900.23
1,"52","586887",INT653831,Other,Other,"2026-02",21091.56
1,"52","586887",INT665530,Other,Other,"2026-02",600.00
1,"52","586887",INT665533,Other,Other,"2026-02",3579.35
1,"52","586887",INT705707,Other,Other,"2026-02",26338.11
1,"52","586887",INT705707,Other,Other,"2026-01",27864.37
1,"52","586887",INT660200,Other,Other,"2026-01",3624.74
1,"52","586887",INT652808,Other,Other,"2026-01",0.68
1,"52","586887",INT665533,Other,Other,"2026-01",4024.04
1,"52","586887",INT665530,Other,Other,"2026-01",670.00
1,"52","586887",INT702058,Other,Other,"2026-01",715.66
1,"52","586887",INT653831,Other,Other,"2026-01",46844.85
1,"52","586887",INT702058,Other,Other,"2025-12",930.96
1,"52","586887",INT665533,Other,Other,"2025-12",8719.81
1,"52","586887",INT660200,Other,Other,"2025-12",1226.59
1,"52","586887",INT653831,Other,Other,"2025-12",6893.23
1,"52","586887",INT652808,Other,Other,"2025-12",15.32
1,"52","586887",INT705707,Other,Other,"2025-12",583574.51
1,"52","586887",INT665530,Other,Other,"2025-12",770.00
1,"52","586887",INT665533,Other,Other,"2025-11",56.00
1,"52","586887",INT665533,Other,Other,"2025-10",56.00
1,"52","586887",INT665533,Other,Other,"2025-09",56.00
1,"52","586887",INT665533,Other,Other,"2025-08",56.00
1,"52","586887",INT665533,Other,Other,"2025-07",56.00
1,"52","586887",INT652808,Other,Other,"2025-07",2.00
1,"52","586887",INT660200,Other,Other,"2025-06",4.00
1,"52","586887",INT660198,Other,Other,"2025-06",4.00
1,"52","586887",INT665533,Other,Other,"2025-06",12.00
1,"52","586887",INT665533,Other,Other,"2025-04",2011.81
1,"52","586887",INT665530,Other,Other,"2025-04",611.99
1,"52","586887",INT665530,Other,Other,"2025-03",24.28
1,"52","586887",INT665533,Other,Other,"2025-03",455.70
1,"52","586887",INT665533,Other,Other,"2025-02",3139.43
1,"52","586887",INT665530,Other,Other,"2025-02",661.99
1,"52","586887",INT665533,Other,Other,"2025-01",4263.67
1,"52","586887",INT665530,Other,Other,"2025-01",719.66
1,"52","586887",INT665533,Other,Other,"2024-12",4950.37
1,"52","586887",INT665530,Other,Other,"2024-12",1516.92
1,"52","586887",INT665533,Other,Other,"2024-11",3039.64
1,"52","586887",INT665530,Other,Other,"2024-11",1040.08
1,"52","586887",INT665530,Other,Other,"2024-10",832.60
1,"52","586887",INT665533,Other,Other,"2024-10",3909.35
1,"52","586887",INT665533,Other,Other,"2024-09",3197.37
1,"52","586887",INT665530,Other,Other,"2024-09",654.82
1,"52","586887",INT665533,Other,Other,"2024-08",3767.69
1,"52","586887",INT665530,Other,Other,"2024-08",764.98
1,"52","586887",INT665533,Other,Other,"2024-07",3437.32
1,"52","586887",INT665530,Other,Other,"2024-07",39.05
1,"52","586887",INT665530,Other,Other,"2024-06",777.67
1,"52","586887",INT665533,Other,Other,"2024-06",3005.72
1,"52","586887",INT665530,Other,Other,"2024-05",1670.91
1,"52","586887",INT665533,Other,Other,"2024-05",3371.05
1,"52","586887",INT665530,Other,Other,"2024-04",1058.47
1,"52","586887",INT665533,Other,Other,"2024-04",3109.22
1,"52","586887",INT665530,Other,Other,"2024-03",1284.83
1,"52","586887",INT665533,Other,Other,"2024-03",3383.88
1,"52","586887",INT665533,Other,Other,"2024-02",3397.43
1,"52","586887",INT665530,Other,Other,"2024-02",1095.40
1,"52","586887",INT665530,Other,Other,"2024-01",1577.43
1,"52","586887",INT665533,Other,Other,"2024-01",3258.83
1,"52","586887",INT665533,Other,Other,"2023-12",6385.46
1,"52","586887",INT665530,Other,Other,"2023-12",3202.37
1,"52","586887",INT665533,Other,Other,"2023-11",1709.98
1,"52","586887",INT665530,Other,Other,"2023-11",799.89
1,"52","587043",INT665533,Other,Other,"2026-05",6.00
1,"52","587043",INT705707,Other,Other,"2026-04",20479.39
1,"52","587043",INT665533,Other,Other,"2026-04",3429.04
1,"52","587043",INT653831,Other,Other,"2026-04",36328.53
1,"52","587043",INT665530,Other,Other,"2026-04",600.00
1,"52","587043",INT660200,Other,Other,"2026-04",3055.31
1,"52","587043",INT813541,Other,Other,"2026-04",239.97
1,"52","587043",INT813541,Other,Other,"2026-03",150.00
1,"52","587043",INT653831,Other,Other,"2026-03",36298.53
1,"52","587043",INT705707,Other,Other,"2026-03",24951.50
1,"52","587043",INT665530,Other,Other,"2026-03",600.00
1,"52","587043",INT665533,Other,Other,"2026-03",3776.01
1,"52","587043",INT660200,Other,Other,"2026-03",2476.37
1,"52","587043",INT705707,Other,Other,"2026-02",26338.11
1,"52","587043",INT665533,Other,Other,"2026-02",3579.35
1,"52","587043",INT665530,Other,Other,"2026-02",600.00
1,"52","587043",INT653831,Other,Other,"2026-02",21091.56
1,"52","587043",INT660200,Other,Other,"2026-02",2900.23
1,"52","587043",INT813541,Other,Other,"2026-02",415.50
1,"52","587043",INT813541,Other,Other,"2026-01",225.34
1,"52","587043",INT665530,Other,Other,"2026-01",670.00
1,"52","587043",INT702058,Other,Other,"2026-01",715.66
1,"52","587043",INT660200,Other,Other,"2026-01",3624.74
1,"52","587043",INT705707,Other,Other,"2026-01",27864.37
1,"52","587043",INT653831,Other,Other,"2026-01",46844.85
1,"52","587043",INT652808,Other,Other,"2026-01",0.68
1,"52","587043",INT665533,Other,Other,"2026-01",4024.04
1,"52","587043",INT665533,Other,Other,"2025-12",8719.81
1,"52","587043",INT665530,Other,Other,"2025-12",770.00
1,"52","587043",INT653831,Other,Other,"2025-12",6893.23
1,"52","587043",INT652808,Other,Other,"2025-12",15.32
1,"52","587043",INT702058,Other,Other,"2025-12",930.96
1,"52","587043",INT660200,Other,Other,"2025-12",1226.59
1,"52","587043",INT705707,Other,Other,"2025-12",583574.51
1,"52","587043",INT665533,Other,Other,"2025-11",56.00
1,"52","587043",INT665533,Other,Other,"2025-10",56.00
1,"52","587043",INT665533,Other,Other,"2025-09",56.00
1,"52","587043",INT665533,Other,Other,"2025-08",56.00
1,"52","587043",INT665533,Other,Other,"2025-07",56.00
1,"52","587043",INT652808,Other,Other,"2025-07",2.00
1,"52","587043",INT660198,Other,Other,"2025-06",4.00
1,"52","587043",INT665533,Other,Other,"2025-06",12.00
1,"52","587043",INT660200,Other,Other,"2025-06",4.00
1,"52","587043",INT665533,Other,Other,"2025-04",2011.81
1,"52","587043",INT665530,Other,Other,"2025-04",611.99
1,"52","587043",INT665533,Other,Other,"2025-03",455.70
1,"52","587043",INT665530,Other,Other,"2025-03",24.28
1,"52","587043",INT665533,Other,Other,"2025-02",3139.43
1,"52","587043",INT665530,Other,Other,"2025-02",661.99
1,"52","587043",INT665533,Other,Other,"2025-01",4263.67
1,"52","587043",INT665530,Other,Other,"2025-01",719.66
1,"52","587043",INT665530,Other,Other,"2024-12",1516.92
1,"52","587043",INT665533,Other,Other,"2024-12",4950.37
1,"52","587043",INT665530,Other,Other,"2024-11",1040.08
1,"52","587043",INT665533,Other,Other,"2024-11",3039.64
1,"52","587043",INT665533,Other,Other,"2024-10",3909.35
1,"52","587043",INT665530,Other,Other,"2024-10",832.60
1,"52","587043",INT665533,Other,Other,"2024-09",3197.37
1,"52","587043",INT665530,Other,Other,"2024-09",654.82
1,"52","587043",INT665533,Other,Other,"2024-08",3767.69
1,"52","587043",INT665530,Other,Other,"2024-08",764.98
1,"52","587043",INT665533,Other,Other,"2024-07",3437.32
1,"52","587043",INT665530,Other,Other,"2024-07",39.05
1,"52","587043",INT665530,Other,Other,"2024-06",777.67
1,"52","587043",INT665533,Other,Other,"2024-06",3005.72
1,"52","587043",INT665530,Other,Other,"2024-05",1670.91
1,"52","587043",INT665533,Other,Other,"2024-05",3371.05
1,"52","587043",INT665533,Other,Other,"2024-04",3109.22
1,"52","587043",INT665530,Other,Other,"2024-04",1058.47
1,"52","587043",INT665530,Other,Other,"2024-03",1284.83
1,"52","587043",INT665533,Other,Other,"2024-03",3383.88
1,"52","587043",INT665533,Other,Other,"2024-02",3397.43
1,"52","587043",INT665530,Other,Other,"2024-02",1095.40
1,"52","587043",INT665533,Other,Other,"2024-01",3258.83
1,"52","587043",INT665530,Other,Other,"2024-01",1577.43
1,"52","587043",INT665530,Other,Other,"2023-12",3202.37
1,"52","587043",INT665533,Other,Other,"2023-12",6385.46
1,"52","587043",INT665533,Other,Other,"2023-11",1709.98
1,"52","587043",INT665530,Other,Other,"2023-11",799.89
1,"52","587044",INT2023,Other,Other,"2026-01",108.00
1,"52","587044",INT2023,Other,Other,"2025-12",30.00
1,"52","587044",INT2023,Other,Other,"2025-11",1759.68
1,"52","587044",INT2023,Other,Other,"2025-10",416.80
1,"52","587044",INT2023,Other,Other,"2025-09",2.00
1,"52","587044",INT2023,Other,Other,"2025-04",5829.40
1,"52","587044",INT2023,Other,Other,"2025-03",7185.80
1,"52","587044",INT2023,Other,Other,"2025-02",6808.36
1,"52","587044",INT2023,Other,Other,"2025-01",8649.54
1,"52","587044",INT2023,Other,Other,"2024-12",9483.58
1,"52","587044",INT2023,Other,Other,"2024-11",7211.44
1,"52","587044",INT2023,Other,Other,"2024-10",4450.30
1,"52","587044",INT2023,Other,Other,"2024-09",5279.64
1,"52","587044",INT2023,Other,Other,"2024-08",8849.68
1,"52","587044",INT2023,Other,Other,"2024-07",4942.26
1,"52","587044",INT2023,Other,Other,"2024-06",6179.90
1,"52","587044",INT2023,Other,Other,"2024-05",4465.14
1,"52","587044",INT2023,Other,Other,"2024-04",3954.16
1,"52","587044",INT2023,Other,Other,"2024-03",5852.88
1,"52","587044",INT2023,Other,Other,"2024-02",8416.52
1,"52","587044",INT2023,Other,Other,"2024-01",4329.04
1,"52","587044",INT2023,Other,Other,"2023-12",2830.00
1,"52","587044",INT2023,Other,Other,"2023-11",8149.30
1,"52","587045",INT2023,Other,Other,"2026-01",108.00
1,"52","587045",INT2023,Other,Other,"2025-12",30.00
1,"52","587045",INT2023,Other,Other,"2025-11",1759.68
1,"52","587045",INT2023,Other,Other,"2025-10",416.80
1,"52","587045",INT2023,Other,Other,"2025-09",2.00
1,"52","587045",INT2023,Other,Other,"2025-04",5829.40
1,"52","587045",INT2023,Other,Other,"2025-03",7185.80
1,"52","587045",INT2023,Other,Other,"2025-02",6808.36
1,"52","587045",INT2023,Other,Other,"2025-01",8649.54
1,"52","587045",INT2023,Other,Other,"2024-12",9483.58
1,"52","587045",INT2023,Other,Other,"2024-11",7211.44
1,"52","587045",INT2023,Other,Other,"2024-10",4450.30
1,"52","587045",INT2023,Other,Other,"2024-09",5279.64
1,"52","587045",INT2023,Other,Other,"2024-08",8849.68
1,"52","587045",INT2023,Other,Other,"2024-07",4942.26
1,"52","587045",INT2023,Other,Other,"2024-06",6179.90
1,"52","587045",INT2023,Other,Other,"2024-05",4465.14
1,"52","587045",INT2023,Other,Other,"2024-04",3954.16
1,"52","587045",INT2023,Other,Other,"2024-03",5852.88
1,"52","587045",INT2023,Other,Other,"2024-02",8416.52
1,"52","587045",INT2023,Other,Other,"2024-01",4329.04
1,"52","587045",INT2023,Other,Other,"2023-12",2830.00
1,"52","587045",INT2023,Other,Other,"2023-11",8149.30
1,"315","587046",INT139553,Other,Other,"2026-05",19179.64
1,"315","587046",INT413741,Other,Other,"2026-05",6.44
1,"315","587046",INT139553,Other,Other,"2026-04",24483.52
1,"315","587046",INT139553,Other,Other,"2026-03",19349.76
1,"315","587046",INT139553,Other,Other,"2026-02",4656.08
1,"315","587046",INT413741,Other,Other,"2026-02",56.00
1,"315","587046",INT139553,Other,Other,"2026-01",10071.16
1,"315","587046",INT139553,Other,Other,"2025-12",30659.64
1,"315","587046",INT139553,Other,Other,"2025-11",6042.28
1,"315","587046",INT413741,Other,Other,"2025-11",8.00
1,"315","587046",INT413741,Other,Other,"2025-10",21.86
1,"315","587046",INT139553,Other,Other,"2025-10",33.20
1,"315","587046",INT413741,Other,Other,"2025-09",4.00
1,"315","587046",INT413741,Groceries,Groceries,"2024-11",2.20
1,"52","587049",INT4,Other,Other,"2026-06",5.08
1,"52","587049",INT5,Other,Other,"2026-06",9.04
1,"52","587049",INT5,Home & rent,Home & rent,"2026-05",0.28
1,"52","587049",INT5,Other,Other,"2026-05",3377.04
1,"52","587049",INT4,Other,Other,"2026-05",11105.20
1,"52","587049",INT4,Taxes & fees,Taxes & fees,"2026-05",0.08
1,"52","587049",INT4,Other,Other,"2026-04",21120.98
1,"52","587049",INT5,Other,Other,"2026-04",4816.72
1,"52","587049",INT5,Taxes & fees,Taxes & fees,"2026-04",100.00
1,"52","587049",INT5,Other,Other,"2026-03",220.18
1,"52","587049",INT4,Other,Other,"2026-03",100487.00
1,"52","587049",INT5,Taxes & fees,Taxes & fees,"2026-03",300.00
1,"52","587049",INT5,Other,Other,"2026-02",669.38
1,"52","587049",INT4,Other,Other,"2026-02",23416.94
1,"52","587049",INT4,Other,Other,"2026-01",25898.68
1,"52","587049",INT5,Other,Other,"2026-01",3178.92
1,"52","587049",INT2023,Other,Other,"2026-01",108.00
1,"52","587049",INT2023,Other,Other,"2025-12",30.00
1,"52","587049",INT5,Other,Other,"2025-12",9836.24
1,"52","587049",INT4,Other,Other,"2025-12",72787.58
1,"52","587049",INT4,Other,Other,"2025-11",22391.84
1,"52","587049",INT5,Other,Other,"2025-11",5179.78
1,"52","587049",INT2023,Other,Other,"2025-11",1759.68
1,"52","587049",INT2023,Other,Other,"2025-10",416.80
1,"52","587049",INT5,Other,Other,"2025-10",3900.00
1,"52","587049",INT4,Other,Other,"2025-10",35292.32
1,"52","587049",INT4,Other,Other,"2025-09",24630.32
1,"52","587049",INT5,Other,Other,"2025-09",13917.80
1,"52","587049",INT2023,Other,Other,"2025-09",2.00
1,"52","587049",INT5,Other,Other,"2025-08",1893.78
1,"52","587049",INT4,Other,Other,"2025-08",20951.12
1,"52","587049",INT4,Other,Other,"2025-07",21474.36
1,"52","587049",INT5,Other,Other,"2025-07",1789.06
1,"52","587049",INT5,Other,Other,"2025-06",6006.08
1,"52","587049",INT4,Other,Other,"2025-06",25931.40
1,"52","587049",INT5,Taxes & fees,Taxes & fees,"2025-06",20.00
1,"52","587049",INT5,Other,Other,"2025-05",2627.64
1,"52","587049",INT4,Other,Other,"2025-05",20275.78
1,"52","587049",INT4,Other,Other,"2025-04",9531.32
1,"52","587049",INT5,Other,Other,"2025-04",22439.44
1,"52","587049",INT2023,Other,Other,"2025-04",5829.40
1,"52","587049",INT2023,Other,Other,"2025-03",7185.80
1,"52","587049",INT5,Other,Other,"2025-03",1726.50
1,"52","587049",INT4,Other,Other,"2025-03",20050.50
1,"52","587049",INT4,Other,Other,"2025-02",21480.12
1,"52","587049",INT5,Other,Other,"2025-02",2843.34
1,"52","587049",INT2023,Other,Other,"2025-02",6808.36
1,"52","587049",INT2023,Other,Other,"2025-01",8649.54
1,"52","587049",INT5,Other,Other,"2025-01",2145.20
1,"52","587049",INT4,Other,Other,"2025-01",25795.76
1,"52","587049",INT4,Other,Other,"2024-12",47218.38
1,"52","587049",INT5,Other,Other,"2024-12",6027.00
1,"52","587049",INT2023,Other,Other,"2024-12",9483.58
1,"52","587049",INT2023,Other,Other,"2024-11",7211.44
1,"52","587049",INT5,Other,Other,"2024-11",2713.76
1,"52","587049",INT4,Other,Other,"2024-11",20684.28
1,"52","587049",INT4,Other,Other,"2024-10",26249.96
1,"52","587049",INT5,Other,Other,"2024-10",6897.52
1,"52","587049",INT2023,Other,Other,"2024-10",4450.30
1,"52","587049",INT2023,Other,Other,"2024-09",5279.64
1,"52","587049",INT5,Other,Other,"2024-09",3070.94
1,"52","587049",INT4,Other,Other,"2024-09",20571.80
1,"52","587049",INT4,Other,Other,"2024-08",19568.48
1,"52","587049",INT5,Other,Other,"2024-08",1968.76
